Sample set for CW rotation start at Horizontal plane. 2minutes
Position, Epoch time ns, ISO8601
15684,1677420312460312438,2023-02-26T14:05:12.460312438Z
15450,1677420312480429706,2023-02-26T14:05:12.480429706Z
15222,1677420312500543177,2023-02-26T14:05:12.500543177Z
15001,1677420312520659537,2023-02-26T14:05:12.520659537Z
14786,1677420312540798688,2023-02-26T14:05:12.540798688Z
14585,1677420312560917534,2023-02-26T14:05:12.560917534Z
14398,1677420312581035190,2023-02-26T14:05:12.581035190Z
14222,1677420312601158500,2023-02-26T14:05:12.601158500Z
14057,1677420312621284728,2023-02-26T14:05:12.621284728Z
13908,1677420312641403642,2023-02-26T14:05:12.641403642Z
13771,1677420312661522803,2023-02-26T14:05:12.661522803Z
13651,1677420312681636094,2023-02-26T14:05:12.681636094Z
13548,1677420312701755299,2023-02-26T14:05:12.701755299Z
13461,1677420312721874255,2023-02-26T14:05:12.721874255Z
13390,1677420312741993502,2023-02-26T14:05:12.741993502Z
13334,1677420312762112105,2023-02-26T14:05:12.762112105Z
13296,1677420312782227766,2023-02-26T14:05:12.782227766Z
13274,1677420312802346589,2023-02-26T14:05:12.802346589Z
13268,1677420312822364868,2023-02-26T14:05:12.822364868Z
13278,1677420312842511067,2023-02-26T14:05:12.842511067Z
13305,1677420312862636785,2023-02-26T14:05:12.862636785Z
13348,1677420312882741525,2023-02-26T14:05:12.882741525Z
13408,1677420312902863588,2023-02-26T14:05:12.902863588Z
13484,1677420312923012313,2023-02-26T14:05:12.923012313Z
13574,1677420312943129400,2023-02-26T14:05:12.943129400Z
13681,1677420312963249227,2023-02-26T14:05:12.963249227Z
13804,1677420312983327323,2023-02-26T14:05:12.983327323Z
13943,1677420313003406574,2023-02-26T14:05:13.003406574Z
14095,1677420313023524420,2023-02-26T14:05:13.023524420Z
14259,1677420313043642179,2023-02-26T14:05:13.043642179Z
14435,1677420313063759514,2023-02-26T14:05:13.063759514Z
14623,1677420313083876497,2023-02-26T14:05:13.083876497Z
14822,1677420313103996901,2023-02-26T14:05:13.103996901Z
15035,1677420313124115695,2023-02-26T14:05:13.124115695Z
15253,1677420313144236005,2023-02-26T14:05:13.144236005Z
15475,1677420313164358256,2023-02-26T14:05:13.164358256Z
15705,1677420313184497838,2023-02-26T14:05:13.184497838Z
15940,1677420313204646189,2023-02-26T14:05:13.204646189Z
16180,1677420313224772670,2023-02-26T14:05:13.224772670Z
33,1677420313244910389,2023-02-26T14:05:13.244910389Z
268,1677420313265033510,2023-02-26T14:05:13.265033510Z
502,1677420313285165864,2023-02-26T14:05:13.285165864Z
734,1677420313305286060,2023-02-26T14:05:13.305286060Z
961,1677420313325421502,2023-02-26T14:05:13.325421502Z
1179,1677420313345540075,2023-02-26T14:05:13.345540075Z
1387,1677420313365679161,2023-02-26T14:05:13.365679161Z
1586,1677420313385796646,2023-02-26T14:05:13.385796646Z
1779,1677420313405916597,2023-02-26T14:05:13.405916597Z
1958,1677420313426035897,2023-02-26T14:05:13.426035897Z
2124,1677420313446158888,2023-02-26T14:05:13.446158888Z
2276,1677420313466278129,2023-02-26T14:05:13.466278129Z
2413,1677420313486413179,2023-02-26T14:05:13.486413179Z
2536,1677420313506528153,2023-02-26T14:05:13.506528153Z
2647,1677420313526647993,2023-02-26T14:05:13.526647993Z
2742,1677420313546742491,2023-02-26T14:05:13.546742491Z
2820,1677420313566863433,2023-02-26T14:05:13.566863433Z
2883,1677420313587005780,2023-02-26T14:05:13.587005780Z
2929,1677420313607049502,2023-02-26T14:05:13.607049502Z
2961,1677420313627164874,2023-02-26T14:05:13.627164874Z
2975,1677420313647251644,2023-02-26T14:05:13.647251644Z
2973,1677420313667371898,2023-02-26T14:05:13.667371898Z
2955,1677420313687512191,2023-02-26T14:05:13.687512191Z
2921,1677420313707659243,2023-02-26T14:05:13.707659243Z
2870,1677420313727786770,2023-02-26T14:05:13.727786770Z
2804,1677420313747925890,2023-02-26T14:05:13.747925890Z
2723,1677420313768049154,2023-02-26T14:05:13.768049154Z
2624,1677420313788168573,2023-02-26T14:05:13.788168573Z
2513,1677420313808285916,2023-02-26T14:05:13.808285916Z
2387,1677420313828401026,2023-02-26T14:05:13.828401026Z
2249,1677420313848525951,2023-02-26T14:05:13.848525951Z
2096,1677420313868598731,2023-02-26T14:05:13.868598731Z
1931,1677420313888716813,2023-02-26T14:05:13.888716813Z
1752,1677420313908837327,2023-02-26T14:05:13.908837327Z
1561,1677420313928958331,2023-02-26T14:05:13.928958331Z
1364,1677420313949076634,2023-02-26T14:05:13.949076634Z
1159,1677420313969195398,2023-02-26T14:05:13.969195398Z
947,1677420313989314193,2023-02-26T14:05:13.989314193Z
725,1677420314009433691,2023-02-26T14:05:14.009433691Z
499,1677420314029553734,2023-02-26T14:05:14.029553734Z
274,1677420314049695547,2023-02-26T14:05:14.049695547Z
46,1677420314069813894,2023-02-26T14:05:14.069813894Z
16203,1677420314089933621,2023-02-26T14:05:14.089933621Z
15974,1677420314110051509,2023-02-26T14:05:14.110051509Z
15750,1677420314130184533,2023-02-26T14:05:14.130184533Z
15532,1677420314150306656,2023-02-26T14:05:14.150306656Z
15320,1677420314170422633,2023-02-26T14:05:14.170422633Z
15115,1677420314190546823,2023-02-26T14:05:14.190546823Z
14916,1677420314210683406,2023-02-26T14:05:14.210683406Z
14729,1677420314230813759,2023-02-26T14:05:14.230813759Z
14554,1677420314251008305,2023-02-26T14:05:14.251008305Z
14390,1677420314271088847,2023-02-26T14:05:14.271088847Z
14240,1677420314291206854,2023-02-26T14:05:14.291206854Z
14101,1677420314311286391,2023-02-26T14:05:14.311286391Z
13976,1677420314331365949,2023-02-26T14:05:14.331365949Z
13864,1677420314351501591,2023-02-26T14:05:14.351501591Z
13768,1677420314371632974,2023-02-26T14:05:14.371632974Z
13687,1677420314391774988,2023-02-26T14:05:14.391774988Z
13623,1677420314411894109,2023-02-26T14:05:14.411894109Z
13574,1677420314432014925,2023-02-26T14:05:14.432014925Z
13540,1677420314452128771,2023-02-26T14:05:14.452128771Z
13523,1677420314472243660,2023-02-26T14:05:14.472243660Z
13521,1677420314492361500,2023-02-26T14:05:14.492361500Z
13535,1677420314512482838,2023-02-26T14:05:14.512482838Z
13564,1677420314532601691,2023-02-26T14:05:14.532601691Z
13610,1677420314552719299,2023-02-26T14:05:14.552719299Z
13670,1677420314572837645,2023-02-26T14:05:14.572837645Z
13747,1677420314592956654,2023-02-26T14:05:14.592956654Z
13839,1677420314613076240,2023-02-26T14:05:14.613076240Z
13946,1677420314633192372,2023-02-26T14:05:14.633192372Z
14067,1677420314653318529,2023-02-26T14:05:14.653318529Z
14202,1677420314673440567,2023-02-26T14:05:14.673440567Z
14346,1677420314693561283,2023-02-26T14:05:14.693561283Z
14506,1677420314713676814,2023-02-26T14:05:14.713676814Z
14674,1677420314733790674,2023-02-26T14:05:14.733790674Z
14855,1677420314753903078,2023-02-26T14:05:14.753903078Z
15048,1677420314774024646,2023-02-26T14:05:14.774024646Z
15246,1677420314794142916,2023-02-26T14:05:14.794142916Z
15452,1677420314814260137,2023-02-26T14:05:14.814260137Z
15662,1677420314834376664,2023-02-26T14:05:14.834376664Z
15877,1677420314854511626,2023-02-26T14:05:14.854511626Z
16098,1677420314874640568,2023-02-26T14:05:14.874640568Z
16320,1677420314894784617,2023-02-26T14:05:14.894784617Z
156,1677420314914904820,2023-02-26T14:05:14.914904820Z
373,1677420314935037921,2023-02-26T14:05:14.935037921Z
588,1677420314955114568,2023-02-26T14:05:14.955114568Z
801,1677420314975184744,2023-02-26T14:05:14.975184744Z
1007,1677420314995313303,2023-02-26T14:05:14.995313303Z
1205,1677420315015391405,2023-02-26T14:05:15.015391405Z
1393,1677420315035532313,2023-02-26T14:05:15.035532313Z
1573,1677420315055648485,2023-02-26T14:05:15.055648485Z
1746,1677420315075766451,2023-02-26T14:05:15.075766451Z
1905,1677420315095885914,2023-02-26T14:05:15.095885914Z
2052,1677420315116003557,2023-02-26T14:05:15.116003557Z
2186,1677420315136120311,2023-02-26T14:05:15.136120311Z
2305,1677420315156241715,2023-02-26T14:05:15.156241715Z
2410,1677420315176360594,2023-02-26T14:05:15.176360594Z
2502,1677420315196500701,2023-02-26T14:05:15.196500701Z
2579,1677420315216644017,2023-02-26T14:05:15.216644017Z
2642,1677420315236771841,2023-02-26T14:05:15.236771841Z
2690,1677420315256995596,2023-02-26T14:05:15.256995596Z
2721,1677420315277028736,2023-02-26T14:05:15.277028736Z
2737,1677420315297095685,2023-02-26T14:05:15.297095685Z
2739,1677420315317222744,2023-02-26T14:05:15.317222744Z
2724,1677420315337335035,2023-02-26T14:05:15.337335035Z
2693,1677420315357464788,2023-02-26T14:05:15.357464788Z
2647,1677420315377582192,2023-02-26T14:05:15.377582192Z
2586,1677420315397715292,2023-02-26T14:05:15.397715292Z
2511,1677420315417851292,2023-02-26T14:05:15.417851292Z
2422,1677420315437987217,2023-02-26T14:05:15.437987217Z
2319,1677420315458107434,2023-02-26T14:05:15.458107434Z
2203,1677420315478253340,2023-02-26T14:05:15.478253340Z
2071,1677420315498401502,2023-02-26T14:05:15.498401502Z
1928,1677420315518529371,2023-02-26T14:05:15.518529371Z
1773,1677420315538656366,2023-02-26T14:05:15.538656366Z
1604,1677420315558743485,2023-02-26T14:05:15.558743485Z
1428,1677420315578995996,2023-02-26T14:05:15.578995996Z
1245,1677420315599063527,2023-02-26T14:05:15.599063527Z
1053,1677420315619227885,2023-02-26T14:05:15.619227885Z
853,1677420315639313344,2023-02-26T14:05:15.639313344Z
646,1677420315659434797,2023-02-26T14:05:15.659434797Z
437,1677420315679553082,2023-02-26T14:05:15.679553082Z
227,1677420315699704074,2023-02-26T14:05:15.699704074Z
14,1677420315719853445,2023-02-26T14:05:15.719853445Z
16186,1677420315739984591,2023-02-26T14:05:15.739984591Z
15974,1677420315760118689,2023-02-26T14:05:15.760118689Z
15766,1677420315780242761,2023-02-26T14:05:15.780242761Z
15565,1677420315800360188,2023-02-26T14:05:15.800360188Z
15369,1677420315820494429,2023-02-26T14:05:15.820494429Z
15180,1677420315840616326,2023-02-26T14:05:15.840616326Z
14996,1677420315860735640,2023-02-26T14:05:15.860735640Z
14822,1677420315880858631,2023-02-26T14:05:15.880858631Z
14660,1677420315900973773,2023-02-26T14:05:15.900973773Z
14511,1677420315921106346,2023-02-26T14:05:15.921106346Z
14371,1677420315941207741,2023-02-26T14:05:15.941207741Z
14246,1677420315961327543,2023-02-26T14:05:15.961327543Z
14133,1677420315981453015,2023-02-26T14:05:15.981453015Z
14033,1677420316001533536,2023-02-26T14:05:16.001533536Z
13947,1677420316021674372,2023-02-26T14:05:16.021674372Z
13874,1677420316041791959,2023-02-26T14:05:16.041791959Z
13817,1677420316061909581,2023-02-26T14:05:16.061909581Z
13775,1677420316082027620,2023-02-26T14:05:16.082027620Z
13749,1677420316102143294,2023-02-26T14:05:16.102143294Z
13737,1677420316122262368,2023-02-26T14:05:16.122262368Z
13741,1677420316142387902,2023-02-26T14:05:16.142387902Z
13759,1677420316162506142,2023-02-26T14:05:16.162506142Z
13794,1677420316182621158,2023-02-26T14:05:16.182621158Z
13842,1677420316202777294,2023-02-26T14:05:16.202777294Z
13907,1677420316222829597,2023-02-26T14:05:16.222829597Z
13986,1677420316242994735,2023-02-26T14:05:16.242994735Z
14078,1677420316263040690,2023-02-26T14:05:16.263040690Z
14183,1677420316283131281,2023-02-26T14:05:16.283131281Z
14301,1677420316303224367,2023-02-26T14:05:16.303224367Z
14431,1677420316323295781,2023-02-26T14:05:16.323295781Z
14572,1677420316343437878,2023-02-26T14:05:16.343437878Z
14726,1677420316363536442,2023-02-26T14:05:16.363536442Z
14890,1677420316383601643,2023-02-26T14:05:16.383601643Z
15066,1677420316403826418,2023-02-26T14:05:16.403826418Z
15247,1677420316423829591,2023-02-26T14:05:16.423829591Z
15435,1677420316443943485,2023-02-26T14:05:16.443943485Z
15629,1677420316464059615,2023-02-26T14:05:16.464059615Z
15827,1677420316484173337,2023-02-26T14:05:16.484173337Z
16033,1677420316504289795,2023-02-26T14:05:16.504289795Z
16239,1677420316524404802,2023-02-26T14:05:16.524404802Z
60,1677420316544520567,2023-02-26T14:05:16.544520567Z
262,1677420316564636034,2023-02-26T14:05:16.564636034Z
464,1677420316584713907,2023-02-26T14:05:16.584713907Z
665,1677420316604834211,2023-02-26T14:05:16.604834211Z
859,1677420316624948576,2023-02-26T14:05:16.624948576Z
1047,1677420316645061639,2023-02-26T14:05:16.645061639Z
1227,1677420316665176302,2023-02-26T14:05:16.665176302Z
1397,1677420316685292046,2023-02-26T14:05:16.685292046Z
1560,1677420316705345776,2023-02-26T14:05:16.705345776Z
1714,1677420316725493767,2023-02-26T14:05:16.725493767Z
1856,1677420316745620476,2023-02-26T14:05:16.745620476Z
1985,1677420316765745973,2023-02-26T14:05:16.765745973Z
2102,1677420316785889298,2023-02-26T14:05:16.785889298Z
2207,1677420316806010259,2023-02-26T14:05:16.806010259Z
2295,1677420316826027770,2023-02-26T14:05:16.826027770Z
2371,1677420316846167993,2023-02-26T14:05:16.846167993Z
2433,1677420316866259463,2023-02-26T14:05:16.866259463Z
2479,1677420316886398480,2023-02-26T14:05:16.886398480Z
