Sample set for CW rotation start at Horizontal plane
Position, Epoch time ns, ISO8601
16045,1679414710411934202,2023-03-21T16:05:10.411934202Z
15849,1679414710432059179,2023-03-21T16:05:10.432059179Z
15659,1679414710452186193,2023-03-21T16:05:10.452186193Z
15477,1679414710472319309,2023-03-21T16:05:10.472319309Z
15298,1679414710492454655,2023-03-21T16:05:10.492454655Z
15127,1679414710512505743,2023-03-21T16:05:10.512505743Z
14963,1679414710532595736,2023-03-21T16:05:10.532595736Z
14810,1679414710552674732,2023-03-21T16:05:10.552674732Z
14667,1679414710572792142,2023-03-21T16:05:10.572792142Z
14537,1679414710592916392,2023-03-21T16:05:10.592916392Z
14417,1679414710613053952,2023-03-21T16:05:10.613053952Z
14310,1679414710633174843,2023-03-21T16:05:10.633174843Z
14215,1679414710653302549,2023-03-21T16:05:10.653302549Z
14133,1679414710673424137,2023-03-21T16:05:10.673424137Z
14064,1679414710693541960,2023-03-21T16:05:10.693541960Z
14010,1679414710713658675,2023-03-21T16:05:10.713658675Z
13970,1679414710733783614,2023-03-21T16:05:10.733783614Z
13942,1679414710753898016,2023-03-21T16:05:10.753898016Z
13931,1679414710774032510,2023-03-21T16:05:10.774032510Z
13934,1679414710794173635,2023-03-21T16:05:10.794173635Z
13952,1679414710814299730,2023-03-21T16:05:10.814299730Z
13984,1679414710834449153,2023-03-21T16:05:10.834449153Z
14029,1679414710854555582,2023-03-21T16:05:10.854555582Z
14089,1679414710874682323,2023-03-21T16:05:10.874682323Z
14162,1679414710894815081,2023-03-21T16:05:10.894815081Z
14248,1679414710914870600,2023-03-21T16:05:10.914870600Z
14347,1679414710934956110,2023-03-21T16:05:10.934956110Z
14458,1679414710955032187,2023-03-21T16:05:10.955032187Z
14580,1679414710975152821,2023-03-21T16:05:10.975152821Z
14713,1679414710995270971,2023-03-21T16:05:10.995270971Z
14858,1679414711015322139,2023-03-21T16:05:11.015322139Z
15014,1679414711035405734,2023-03-21T16:05:11.035405734Z
15177,1679414711055575912,2023-03-21T16:05:11.055575912Z
15348,1679414711075717849,2023-03-21T16:05:11.075717849Z
15525,1679414711095843837,2023-03-21T16:05:11.095843837Z
15705,1679414711115990078,2023-03-21T16:05:11.115990078Z
15892,1679414711136105289,2023-03-21T16:05:11.136105289Z
16085,1679414711156219273,2023-03-21T16:05:11.156219273Z
16277,1679414711176347250,2023-03-21T16:05:11.176347250Z
84,1679414711196461326,2023-03-21T16:05:11.196461326Z
273,1679414711216577626,2023-03-21T16:05:11.216577626Z
460,1679414711236647991,2023-03-21T16:05:11.236647991Z
647,1679414711256771669,2023-03-21T16:05:11.256771669Z
829,1679414711276867477,2023-03-21T16:05:11.276867477Z
1004,1679414711296983404,2023-03-21T16:05:11.296983404Z
1171,1679414711317101332,2023-03-21T16:05:11.317101332Z
1329,1679414711337218926,2023-03-21T16:05:11.337218926Z
1478,1679414711357334421,2023-03-21T16:05:11.357334421Z
1621,1679414711377453557,2023-03-21T16:05:11.377453557Z
1753,1679414711397572579,2023-03-21T16:05:11.397572579Z
1874,1679414711417685237,2023-03-21T16:05:11.417685237Z
1982,1679414711437830894,2023-03-21T16:05:11.437830894Z
2077,1679414711457872136,2023-03-21T16:05:11.457872136Z
2160,1679414711477976116,2023-03-21T16:05:11.477976116Z
2229,1679414711498094183,2023-03-21T16:05:11.498094183Z
2283,1679414711518141001,2023-03-21T16:05:11.518141001Z
2324,1679414711538228883,2023-03-21T16:05:11.538228883Z
2352,1679414711558418621,2023-03-21T16:05:11.558418621Z
